is.x,_is.y,L_is.z,Delta_L,aCMDin.x,aCMDin.y,aCMDin.,aCMDb.x,aCMDb.y,aCMDb.z,Throttle,•±•É½¹±Rudder,Elevator
0.000000,16.59999,-1.659999,363.6670,344.7875,-0.389879,491.1310,0.546722,-0.004606,0.088011,0.003409,-0.547562,0.082684,491.1310,0.011920,0.029299,0.098092
0.000000,16.79999,-1.679999,363.5925,342.8385,-0.336259,489.7378,0.561952,-0.004015,0.093213,0.003900,-0.562846,0.087660,489.7378,0.012250,0.029307,0.098116
0.000000,16.99999,-1.699999,363.5437,341.6446,-0.304229,488.8839,0.571632,-0.003597,0.096639,0.004244,-0.572559,0.090957,488.8839,0.012440,0.029313,0.098132
0.000000,17.19999,-1.719999,363.4830,340.1280,-0.255549,487.8022,0.583550,-0.003023,0.100949,0.004699,-0.584518,0.095116,487.8022,0.012670,0.029320,0.098151
0.000000,17.39999,-1.739999,363.4382,339.0708,-0.222039,487.0476,0.592126,-0.002566,0.104162,0.005053,-0.593124,0.098228,487.0476,0.012830,0.029325,0.098164
0.000000,17.59999,-1.759999,363.3871,337.8477,-0.178208,486.1767,0.601815,-0.002001,0.107880,0.005474,-0.602843,0.101851,486.1767,0.012990,0.029331,0.098179
0.000000,17.80000,-1.779999,363.3351,336.6157,-0.130468,485.3005,0.611502,-0.001328,0.111828,0.005938,-0.612556,0.105742,485.3005,0.013110,0.029338,0.098193
0.000000,18.00000,-1.799999,363.2884,335.5353,-0.086828,484.5325,0.620060,-0.000678,0.115437,0.006382,-0.621134,0.109331,484.5325,0.013180,0.029343,0.098206
0.000000,18.20000,-1.819999,363.2350,334.2867,-0.031268,483.6470,0.629728,0.000102,0.119560,0.006909,-0.630817,0.113463,483.6470,0.013220,0.029350,0.098222
0.000000,18.40000,-1.839999,363.1870,333.1919,0.019431,482.8708,0.638269,0.000864,0.123338,0.007406,-0.639374,0.117246,482.8708,0.013280,0.029356,0.098234
0.000000,18.60000,-1.859999,363.1322,331.9274,0.083071,481.9764,0.647902,0.001806,0.127746,0.008008,-0.649025,0.121666,481.9764,0.013360,0.029362,0.098248
0.000000,18.80000,-1.879999,363.0829,330.8186,0.141141,481.1925,0.656410,0.002695,0.131715,0.008563,-0.657547,0.125657,481.1925,0.013430,0.029368,0.098261
0.000000,19.00000,-1.899999,363.0392,329.8683,0.192361,480.5207,0.663792,0.003544,0.135294,0.009076,-0.664941,0.129260,480.5207,0.013500,0.029373,0.098271
0.000000,19.20000,-1.919999,362.9505,327.7533,0.323211,479.0352,0.678881,0.005427,0.142782,0.010191,-0.680048,0.136840,479.0352,0.013620,0.029383,0.098291
0.000000,19.40000,-1.939999,362.9055,326.7888,0.383001,478.3559,0.686208,0.006425,0.146540,0.010778,-0.687384,0.140657,478.3559,0.013680,0.029388,0.098301
0.000000,19.60000,-1.959999,362.8404,325.3175,0.482111,477.3242,0.696804,0.007887,0.151938,0.011647,-0.697986,0.146165,477.3242,0.013740,0.029395,0.098317
0.000000,19.80000,-1.979999,362.7810,324.0056,0.574471,476.4052,0.706270,0.009253,0.156804,0.012458,-0.707453,0.151144,476.4052,0.013790,0.029401,0.098332
0.000000,20.00000,-1.999999,362.7275,322.8557,0.658471,475.6001,0.714617,0.010510,0.161136,0.013202,-0.715798,0.155597,475.6001,0.013820,0.029406,0.098345
0.000000,20.20000,-2.019999,362.6735,321.7003,0.746361,474.7924,0.722937,0.011815,0.165499,0.013972,-0.724115,0.160093,474.7924,0.013850,0.029412,0.098358
0.000000,20.40001,-2.039999,362.5983,320.0278,0.881051,473.6280,0.734495,0.013725,0.171621,0.015077,-0.735660,0.166439,473.6280,0.013870,0.029419,0.098374
0.000000,20.60001,-2.059999,362.5219,318.3453,1.023241,472.4593,0.746001,0.015805,0.177930,0.016267,-0.747144,0.173024,472.4593,0.013870,0.029427,0.098391
0.000000,20.80001,-2.079999,362.4727,317.3424,1.110451,471.7613,0.753142,0.017185,0.181954,0.017052,-0.754268,0.177238,471.7613,0.013870,0.029431,0.098401
0.000000,21.00001,-2.099999,362.4445,316.8533,1.153121,471.4181,0.757021,0.017989,0.184245,0.017509,-0.758135,0.179653,471.4181,0.013860,0.029434,0.098407
0.000000,21.20001,-2.119999,362.3803,315.4984,1.277851,470.4793,0.766272,0.019855,0.189464,0.018569,-0.767356,0.185157,470.4793,0.013840,0.029440,0.098420
0.000000,21.40001,-2.139999,362.3154,314.1374,1.407801,469.5380,0.775476,0.021782,0.194708,0.019667,-0.776527,0.190705,469.5380,0.013820,0.029446,0.098433
0.000000,21.60001,-2.159999,362.2203,312.0723,1.613681,468.1164,0.788910,0.024726,0.202383,0.021336,-0.789898,0.198884,468.1164,0.013760,0.029454,0.098451
0.000000,21.80001,-2.179999,362.1611,310.8724,1.738201,467.2896,0.796963,0.026634,0.207145,0.022409,-0.797905,0.203995,467.2896,0.013710,0.029459,0.098462
0.000000,22.00001,-2.199999,362.0938,309.4924,1.885841,466.3413,0.806038,0.028915,0.212618,0.023668,-0.806923,0.209891,466.3413,0.013660,0.029465,0.098472
0.000000,22.20001,-2.219999,362.0030,307.5774,2.097811,465.0310,0.818220,0.032241,0.220181,0.025466,-0.819014,0.218108,465.0310,0.013570,0.029473,0.098483
0.000000,22.40001,-2.239999,361.9801,307.2472,2.137361,464.8000,0.820903,0.033128,0.222083,0.025935,-0.821673,0.220187,464.8000,0.013550,0.029475,0.098485
0.000000,22.60001,-2.259999,361.9110,305.8533,2.299852,463.8471,0.829839,0.035810,0.227846,0.027383,-0.830527,0.226504,463.8471,0.013470,0.029480,0.098493
0.000000,22.80001,-2.279999,361.8021,303.5644,2.575201,462.2909,0.843892,0.040169,0.236859,0.029736,-0.844437,0.236454,462.2909,0.013330,0.029489,0.098504
0.000000,23.00002,-2.299999,361.7391,302.3370,2.730351,461.4555,0.851665,0.042839,0.242083,0.031160,-0.852119,0.242272,461.4555,0.013240,0.029493,0.098509
0.000000,23.20002,-2.319999,361.6677,300.9271,2.913051,460.4988,0.860401,0.045914,0.247956,0.032815,-0.860744,0.248843,460.4988,0.013140,0.029499,0.098514
0.000000,23.40002,-2.339998,361.5956,299.5129,3.101802,459.5412,0.869082,0.049086,0.253816,0.034519,-0.869304,0.255451,459.5412,0.013020,0.029504,0.098519
0.000000,23.60002,-2.359998,361.5310,298.2745,3.272451,458.7036,0.876690,0.052054,0.259096,0.036094,-0.876797,0.261438,458.7036,0.012920,0.029509,0.098521
0.000000,23.80002,-2.379998,361.4495,296.6723,3.497601,457.6242,0.886255,0.055969,0.265790,0.038158,-0.886204,0.269093,457.6242,0.012780,0.029514,0.098522
0.000000,24.00002,-2.399998,361.4003,295.7887,3.628402,457.0271,0.891749,0.058425,0.269836,0.039444,-0.891595,0.273758,457.0271,0.012690,0.029518,0.098521
0.000000,24.20002,-2.419998,361.3259,294.3602,3.839912,456.0677,0.900181,0.062236,0.275947,0.041447,-0.899864,0.280843,456.0677,0.012550,0.029523,0.098519
0.000000,24.40002,-2.439998,361.2593,293.1098,4.031121,455.2289,0.907564,0.065733,0.281359,0.043278,-0.907093,0.287167,455.2289,0.012420,0.029527,0.098516
0.000000,24.60002,-2.459998,361.1838,291.6750,4.254871,454.2695,0.915856,0.069835,0.287497,0.045427,-0.915200,0.294396,454.2695,0.012270,0.029532,0.098511
0.000000,24.80002,-2.479998,361.0992,290.0549,4.513501,453.1899,0.925034,0.074491,0.294239,0.047882,-0.924159,0.302409,453.1899,0.012090,0.029537,0.098505
0.000000,25.00002,-2.499998,361.0226,288.6138,4.751262,452.2313,0.933152,0.078856,0.300321,0.050170,-0.932068,0.309705,452.2313,0.011930,0.029542,0.098497
0.000000,25.20002,-2.519998,360.9625,287.5354,4.936381,451.5137,0.939300,0.082401,0.305063,0.052015,-0.938044,0.315447,451.5137,0.011800,0.029545,0.098489
0.000000,25.40002,-2.539998,360.8589,285.5403,5.277641,450.1959,0.950087,0.088592,0.313107,0.055289,-0.948516,0.325284,450.1959,0.011560,0.029551,0.098475
0.000000,25.60003,-2.559998,360.7805,284.0912,5.536612,449.2397,0.957935,0.093277,0.318989,0.057795,-0.956119,0.332551,449.2397,0.011380,0.029556,0.098464
0.000000,25.80003,-2.579998,360.6841,282.2727,5.866912,448.0451,0.967548,0.099089,0.326027,0.060931,-0.965405,0.341382,448.0451,0.011110,0.029561,0.098451
0.000000,26.00003,-2.599998,360.6223,281.1866,6.075161,447.3306,0.973406,0.102858,0.330424,0.062971,-0.971041,0.346978,447.3306,0.010920,0.029564,0.098442
0.000000,26.20003,-2.619998,360.5514,279.9154,6.321102,446.4974,0.980120,0.107230,0.335385,0.065346,-0.977490,0.353356,446.4974,0.010690,0.029568,0.098431
0.000000,26.40003,-2.639998,360.4711,278.4586,6.606742,445.5461,0.987650,0.112225,0.340896,0.068075,-0.984708,0.360518,445.5461,0.010430,0.029573,0.098416
0.000000,26.60003,-2.659998,360.3904,277.0003,6.899212,444.5965,0.995101,0.117354,0.346338,0.070859,-0.991833,0.367688,444.5965,0.010160,0.029577,0.098399
0.000000,26.80003,-2.679998,360.3093,275.5404,7.198472,443.6487,1.002460,0.122740,0.351809,0.073749,-0.998847,0.374999,443.6487,0.009890,0.029582,0.098376
0.000000,27.00003,-2.699998,360.2459,274.4486,7.431562,442.9398,1.007986,0.127116,0.356083,0.076078,-1.004106,0.380754,442.9398,0.009710,0.029585,0.098354
0.000000,27.20003,-2.719998,360.1823,273.3561,7.668912,442.2319,1.013460,0.131571,0.360294,0.078467,-1.009290,0.386524,442.2319,0.009490,0.029588,0.098333
0.000000,27.40003,-2.739998,360.1093,272.0782,7.948282,441.4072,1.019713,0.136680,0.364995,0.081235,-1.015192,0.393069,441.4072,0.009210,0.029592,0.098308
0.000000,27.60003,-2.759998,360.0360,270.7997,8.233261,440.5843,1.025899,0.141872,0.369588,0.084052,-1.021010,0.399582,440.5843,0.008900,0.029595,0.098282
0.000000,27.80003,-2.779998,359.9717,269.7055,8.484722,439.8807,1.031170,0.146470,0.373528,0.086552,-1.025950,0.405244,439.8807,0.008630,0.029598,0.098258
0.000000,28.00003,-2.799998,359.8979,268.4261,8.780201,439.0614,1.037187,0.151754,0.377931,0.089434,-1.031599,0.411611,439.0614,0.008360,0.029602,0.098229
0.000000,28.20004,-2.819998,359.8145,266.9613,9.121812,438.1273,1.043926,0.157788,0.382771,0.092723,-1.037924,0.418700,438.1273,0.008080,0.029605,0.098193
0.000000,28.40004,-2.839998,359.7588,266.0513,9.346822,437.5455,1.048164,0.161868,0.385927,0.094939,-1.041888,0.423372,437.5455,0.007910,0.029608,0.098168
0.000000,28.60004,-2.859998,359.6750,264.5861,9.700242,436.6161,1.054716,0.168046,0.390551,0.098304,-1.048021,0.430328,436.6161,0.007650,0.029611,0.098128
0.000000,28.80004,-2.879998,359.6002,263.3060,10.01811,435.8057,1.060373,0.173615,0.394557,0.101335,-1.053302,0.436455,435.8057,0.007430,0.029614,0.098090
0.000000,29.00004,-2.899998,359.5158,261.8410,10.38492,434.8822,1.066708,0.179967,0.398928,0.104793,-1.059203,0.443288,434.8822,0.007170,0.029616,0.098044
0.000000,29.20004,-2.919998,359.4030,259.8214,10.89169,433.6173,1.075168,0.188557,0.404526,0.109474,-1.067070,0.452280,433.6173,0.006820,0.029620,0.097978
0.000000,29.40004,-2.939998,359.2992,257.9876,11.36564,432.4734,1.082683,0.196562,0.409428,0.113835,-1.074020,0.460427,432.4734,0.006480,0.029623,0.097913
0.000000,29.60004,-2.959998,359.2141,256.5244,11.75761,431.5628,1.088603,0.203291,0.413284,0.117487,-1.079431,0.467131,431.5628,0.006130,0.029625,0.097854
0.000000,29.80004,-2.979998,359.1382,255.2466,12.10977,430.7694,1.093701,0.209393,0.416586,0.120805,-1.084050,0.473088,430.7694,0.005780,0.029627,0.097799
0.000000,30.00004,-2.999998,359.0622,253.9697,12.46755,429.9792,1.098699,0.215595,0.419761,0.124176,-1.088556,0.479006,429.9792,0.005420,0.029628,0.097741
