45.92699	90.85845	80.73460	0.523598	0.083338	0.083338
45.54900	89.75798	79.63364	0.523598	0.083378	0.083378
45.17094	89.75798	79.63362	0.523598	0.083428	0.083428
44.79285	89.75798	79.63326	0.523598	0.083428	0.083428
** PERIOD **
44.63079	87.83128	77.70621	0.523598	0.083418	0.083418
44.30665	87.83128	77.70557	0.523598	0.083398	0.083398
43.87441	87.83128	77.70483	0.523598	0.083368	0.083368
43.76634	86.19188	76.06523	0.523598	0.083358	0.083358
43.33400	86.19188	76.06409	0.523598	0.083338	0.083338
42.95563	86.19188	76.06406	0.523598	0.083378	0.083378
42.57722	83.27285	73.14500	0.523598	0.083398	0.083398
42.46910	83.27285	73.14505	0.523598	0.083408	0.083408
42.14472	83.27285	73.14501	0.523598	0.083418	0.083418
41.71220	82.08243	71.95457	0.523598	0.083428	0.083428
41.65813	82.08243	71.95456	0.523598	0.083428	0.083428
41.22562	82.08243	71.95502	0.523598	0.083418	0.083418
40.84722	80.35281	70.22564	0.523598	0.083408	0.083408
40.73911	80.35281	70.22561	0.523598	0.083398	0.083398
40.36074	80.35281	70.22568	0.523598	0.083378	0.083378
39.98239	78.62340	68.49627	0.523598	0.083348	0.083348
39.60406	78.62340	68.49622	0.523598	0.083318	0.083318
39.49597	78.62340	68.49619	0.523598	0.083308	0.083308
39.11766	76.89411	66.76671	0.523598	0.083278	0.083278
38.73935	76.89411	66.76646	0.523598	0.083248	0.083248
38.36104	76.89411	66.76621	0.523598	0.083218	0.083218
38.25295	75.16472	65.03679	0.523598	0.083208	0.083208
37.82060	75.16472	65.03581	0.523598	0.083098	0.083098
37.44227	75.16472	65.03422	0.523598	0.082968	0.082968
37.06389	72.24628	62.11440	0.523598	0.082888	0.082888
36.95577	72.24628	62.11421	0.523598	0.082888	0.082888
36.57730	72.24628	62.11441	0.523598	0.082938	0.082938
36.25288	71.25375	61.12255	0.523598	0.082998	0.082998
35.82034	71.25375	61.12333	0.523598	0.083058	0.083058
35.71220	71.25375	61.12349	0.523598	0.083068	0.083068
35.33372	69.23559	59.10577	0.523598	0.083098	0.083098
